Wavelength,Correction Factor
4.140675294112342613e+02,1.426264124429603452e-04
4.141239628141979097e+02,1.456533743039827836e-04
4.141803900598816313e+02,1.424618434276865553e-04
4.142368111456552242e+02,1.392159604222020146e-04
4.142932260688879751e+02,1.419527674086254010e-04
4.143496348269488294e+02,1.460848265323387931e-04
4.144060374172061643e+02,1.481721641653304896e-04
4.144624338370281862e+02,1.476414918803595005e-04
4.145188240837823059e+02,1.459811227470231548e-04
4.145752081548357069e+02,1.455339913468607388e-04
4.146315860475551744e+02,1.465071462067066928e-04
4.146879577593068120e+02,1.456299616081334098e-04
4.147443232874564387e+02,1.446660862225503943e-04
4.148006826293694758e+02,1.450302272555451509e-04
4.148570357824107191e+02,1.458084109780827936e-04
4.149133827439447373e+02,1.474678773670039754e-04
4.149697235113354736e+02,1.456354242431746318e-04
4.150260580819466441e+02,1.461587633873463841e-04
4.150823864531411687e+02,1.419760334986150526e-04
4.151387086222817970e+02,1.438358211103560943e-04
4.151950245867308809e+02,1.467477698226518558e-04
4.152513343438500897e+02,1.475988533278208448e-04
4.153076378910008088e+02,1.463686808220916204e-04
4.153639352255439121e+02,1.476096571305977824e-04
4.154202263448398753e+02,1.483102599322693067e-04
4.154765112462486627e+02,1.448996360602026730e-04
4.155327899271299543e+02,1.438076674594934105e-04
4.155890623848428049e+02,1.486082239456404039e-04
4.156453286167459851e+02,1.488089155617350172e-04
4.157015886201975263e+02,1.455224133182145675e-04
4.157578423925552897e+02,1.466643492239027430e-04
4.158140899311766816e+02,1.465278148973815089e-04
4.158703312334186535e+02,1.460991849125012300e-04
4.159265662966374180e+02,1.482048956581492156e-04
4.159827951181892445e+02,1.506451764933018037e-04
4.160390176954295498e+02,1.532264603794674719e-04
4.160952340257135234e+02,1.536958416424911316e-04
4.161514441063956156e+02,1.545339725173688742e-04
4.162076479348304474e+02,1.507024324323382911e-04
4.162638455083715030e+02,1.447543937966080376e-04
4.163200368243721528e+02,1.437580349924281054e-04
4.163762218801853692e+02,1.428115470488296418e-04
4.164324006731636700e+02,1.429262118705902250e-04
4.164885732006587773e+02,1.474527137696362883e-04
4.165447394600225266e+02,1.486015757367842251e-04
4.166008994486058441e+02,1.468984368680811955e-04
4.166570531637595991e+02,1.446700676475427415e-04
4.167132006028336946e+02,1.464970157808174523e-04
4.167693417631782609e+02,1.464253511620661901e-04
4.168254766421424051e+02,1.477073942338177242e-04
4.168816052370750640e+02,1.471927027102679141e-04
4.169377275453246625e+02,1.482355148046580562e-04
4.169938435642393415e+02,1.512736240074071068e-04
4.170499532911665028e+02,1.530349976000069142e-04
4.171060567234530936e+02,1.527806235799512771e-04
4.171621538584461177e+02,1.526684166594215739e-04
4.172182446934916698e+02,1.522038928362533412e-04
4.172743292259354462e+02,1.498054225915503826e-04
4.173304074531228025e+02,1.525367772282803971e-04
4.173864793723986395e+02,1.547043562800681121e-04
4.174425449811074031e+02,1.539221501649936069e-04
4.174986042765929710e+02,1.529255841309903397e-04
4.175546572561991070e+02,1.516432289968906754e-04
4.176107039172687223e+02,1.500893681281667091e-04
4.176667442571445008e+02,1.405317124126372378e-04
4.177227782731686716e+02,1.394983458593599215e-04
4.177788059626831227e+02,1.472745492564502717e-04
4.178348273230290602e+02,1.514111233370173072e-04
4.178908423515472350e+02,1.527546466092783903e-04
4.179468510455783417e+02,1.548099438112093904e-04
4.180028534024622786e+02,1.547825959543173719e-04
4.180588494195384328e+02,1.542611603309453983e-04
4.181148390941459638e+02,1.541653857549005690e-04
4.181708224236236333e+02,1.546821027856803380e-04
4.182267994053096345e+02,1.516078492981966306e-04
4.182827700365415922e+02,1.496636424687459489e-04
4.183387343146569037e+02,1.507575966215255467e-04
4.183946922369925687e+02,1.542237883082268727e-04
4.184506438008846771e+02,1.540486966045011871e-04
4.185065890036695464e+02,1.538062090402531089e-04
4.185625278426826412e+02,1.501340415343179596e-04
4.186184603152588579e+02,1.494598774343030103e-04
4.186743864187330360e+02,1.514108824962204843e-04
4.187303061504392758e+02,1.498625139096769216e-04
4.187862195077113938e+02,1.498448146226278688e-04
4.188421264878826946e+02,1.532317674407343718e-04
4.188980270882859713e+02,1.527939327602104321e-04
4.189539213062537897e+02,1.507338481998840357e-04
4.190098091391180333e+02,1.485399577872528244e-04
4.190656905842101310e+02,1.529950422641595468e-04
4.191215656388613411e+02,1.556211769634234542e-04
4.191774343004022398e+02,1.571879467490683139e-04
4.192332965661628918e+02,1.580839082732828354e-04
4.192891524334732480e+02,1.576222941913547112e-04
4.193450018996626341e+02,1.475224749726771032e-04
4.194008449620597503e+02,1.395274252931999568e-04
4.194566816179930129e+02,1.463822658492552030e-04
4.195125118647904401e+02,1.519505343532295859e-04
4.195683356997795954e+02,1.489044024418473668e-04
4.196241531202875308e+02,1.493278465429737837e-04
4.196799641236409002e+02,1.536796513514612826e-04
4.197357687071659598e+02,1.575646469408519478e-04
4.197915668681882835e+02,1.547102859490498807e-04
4.198473586040332179e+02,1.524912290407192934e-04
4.199031439120256550e+02,1.530167247392830859e-04
4.199589227894900887e+02,1.547568851781881065e-04
4.200146952337503308e+02,1.520690649185149916e-04
4.200704612421299657e+02,1.448751697897796866e-04
4.201262208119521233e+02,1.474104152226544636e-04
4.201819739405394216e+02,1.513969730656192225e-04
4.202377206252139104e+02,1.552278692402649953e-04
4.202934608632974687e+02,1.585409514857570015e-04
4.203491946521113505e+02,1.602568170250988670e-04
4.204049219889764117e+02,1.565297119779568479e-04
4.204606428712129969e+02,1.534314822827600761e-04
4.205163572961411660e+02,1.556781408336230525e-04
4.205720652610804109e+02,1.547219828819095943e-04
4.206277667633497686e+02,1.352749437274664869e-04
4.206834618002677075e+02,1.260719819642538129e-04
4.207391503691528101e+02,1.375100439630328429e-04
4.207948324673224079e+02,1.481490353685372351e-04
4.208505080920940031e+02,1.539827010516691807e-04
4.209061772407843591e+02,1.566059469044931926e-04
4.209618399107100117e+02,1.542564088446574241e-04
4.210174960991867010e+02,1.515188263235829180e-04
4.210731458035300534e+02,1.461287603002660307e-04
4.211287890210551836e+02,1.390650589119393028e-04
4.211844257490766950e+02,1.444779461902659823e-04
4.212400559849085084e+02,1.513798686259815965e-04
4.212956797258647157e+02,1.546736856629538786e-04
4.213512969692585557e+02,1.529687141825932894e-04
4.214069077124025853e+02,1.422132757068643233e-04
4.214625119526094181e+02,1.296259012041791735e-04
4.215181096871909858e+02,1.303560212952117794e-04
4.215737009134587083e+02,1.408092277390286036e-04
4.216292856287237214e+02,1.422487608347810660e-04
4.216848638302966492e+02,1.428640949052944044e-04
4.217404355154876612e+02,1.344149391764253682e-04
4.217960006816063583e+02,1.315119782691797018e-04
4.218515593259622278e+02,1.372561757447794217e-04
4.219071114458639613e+02,1.355558916751398244e-04
4.219626570386199091e+02,1.295437820772542248e-04
4.220181961015380807e+02,1.366071429556541656e-04
4.220737286319260875e+02,1.467690940949750473e-04
4.221292546270908588e+02,1.446667243444615546e-04
4.221847740843389261e+02,1.399636443801432128e-04
4.222402870009764797e+02,1.437233404148159437e-04
4.222957933743094827e+02,1.432668962848843847e-04
4.223512932016429886e+02,1.335886562751414854e-04
4.224067864802817667e+02,1.359996174834245098e-04
4.224622732075303588e+02,1.456661354103869210e-04
4.225177533806926817e+02,1.531701678286094071e-04
4.225732269970721973e+02,1.538534016840015911e-04
4.226286940539717989e+02,1.502187926025817159e-04
4.226841545486944369e+02,1.438021545112027992e-04
4.227396084785420953e+02,1.455920483673863201e-04
4.227950558408163033e+02,1.508873365686893349e-04
4.228504966328185901e+02,1.508924161700348941e-04
4.229059308518496891e+02,1.420118101077482646e-04
4.229613584952099359e+02,1.433409575728399976e-04
4.230167795601992111e+02,1.506415517986342068e-04
4.230721940441173388e+02,1.568783984480343844e-04
4.231276019442629490e+02,1.567605311688090070e-04
4.231830032579348426e+02,1.487004950896917733e-04
4.232383979824310813e+02,1.474761902542337901e-04
4.232937861150495564e+02,1.453973070457340434e-04
4.233491676530873065e+02,1.423576791752719775e-04
4.234045425938412563e+02,1.478801870433018271e-04
4.234599109346078194e+02,1.554416766259194421e-04
4.235152726726829542e+02,1.526473885181947794e-04
4.235706278053619371e+02,1.430899578752006785e-04
4.236259763299399310e+02,1.431177353483453719e-04
4.236813182437115870e+02,1.401538183958175431e-04
4.237366535439709878e+02,1.418075432287832516e-04
4.237919822280118751e+02,1.500936544148464918e-04
4.238473042931274790e+02,1.560657136352719876e-04
4.239026197366106317e+02,1.575140698223556168e-04
4.239579285557537105e+02,1.543102739802240653e-04
4.240132307478485245e+02,1.503409225555680997e-04
4.240685263101867122e+02,1.553986022838991642e-04
4.241238152400592867e+02,1.598934843549273499e-04
4.241790975347566928e+02,1.611418606585631700e-04
4.242343731915692047e+02,1.520116283222387938e-04
4.242896422077865282e+02,1.453943667692975746e-04
4.243449045806978006e+02,1.483473111160173153e-04
4.244001603075919888e+02,1.539117701148651457e-04
4.244554093857573207e+02,1.530516524682319450e-04
4.245106518124817399e+02,1.570182263287808646e-04
4.245658875850526783e+02,1.587163050748315431e-04
4.246211167007573977e+02,1.561264568851134307e-04
4.246763391568822499e+02,1.586256670039698177e-04
4.247315549507134165e+02,1.620172174947042440e-04
4.247867640795366242e+02,1.614159632010449231e-04
4.248419665406371450e+02,1.549901789228438583e-04
4.248971623312996257e+02,1.465532435790610597e-04
4.249523514488085425e+02,1.409389499791812144e-04
4.250075338904479736e+02,1.438846072900501905e-04
4.250627096535011447e+02,1.509844848126643284e-04
4.251178787352511108e+02,1.537632813818078125e-04
4.251730411329804724e+02,1.498943534072885123e-04
4.252281968439715456e+02,1.495980920862505443e-04
4.252833458655057939e+02,1.560194257109047042e-04
4.253384881948643965e+02,1.610895712783986665e-04
4.253936238293283623e+02,1.624383644195159587e-04
4.254487527661780177e+02,1.609133239006784637e-04
4.255038750026931780e+02,1.543477463549324381e-04
4.255589905361532033e+02,1.491320623497941725e-04
4.256140993638373970e+02,1.496336947111655291e-04
4.256692014830242101e+02,1.455222305115002213e-04
4.257242968909916385e+02,1.515183191547444434e-04
4.257793855850175646e+02,1.592504933907464937e-04
4.258344675623791318e+02,1.632385036278126422e-04
4.258895428203530287e+02,1.599777999850309136e-04
4.259446113562157166e+02,1.618084330402465580e-04
4.259996731672432020e+02,1.618865149361008681e-04
4.260547282507108093e+02,1.663317146718421360e-04
4.261097766038934083e+02,1.695808775977664432e-04
4.261648182240658684e+02,1.696011652994720723e-04
4.262198531085022069e+02,1.698957184561250360e-04
4.262748812544759858e+02,1.661652659658269368e-04
4.263299026592605401e+02,1.683376059548376963e-04
4.263849173201287499e+02,1.705632727300366474e-04
4.264399252343526996e+02,1.703660384996617393e-04
4.264949263992044735e+02,1.663590392530053981e-04
4.265499208119554737e+02,1.606460711168783840e-04
4.266049084698767615e+02,1.546634419253705177e-04
4.266598893702388295e+02,1.492446615257413676e-04
4.267148635103118295e+02,1.566387769504789021e-04
4.267698308873654014e+02,1.630912008302672935e-04
4.268247914986687874e+02,1.655232801321720104e-04
4.268797453414907750e+02,1.683314695928662453e-04
4.269346924130996968e+02,1.660698541630328102e-04
4.269896327107635443e+02,1.592996609025672998e-04
4.270445662317495135e+02,1.611852810343454762e-04
4.270994929733249137e+02,1.669391042822949663e-04
4.271544129327561450e+02,1.700069888404567538e-04
4.272093261073092663e+02,1.696096464760092355e-04
4.272642324942499954e+02,1.716338321477019029e-04
4.273191320908435955e+02,1.690606960384284836e-04
4.273740248943548181e+02,1.647250637755627177e-04
4.274289109020479600e+02,1.607996072337117895e-04
4.274837901111869201e+02,1.609929141592041384e-04
4.275386625190353129e+02,1.489861722782415175e-04
4.275935281228558438e+02,1.303777713760860958e-04
4.276483869199112746e+02,1.216222611189620058e-04
4.277032389074636285e+02,1.343743841812518997e-04
4.277580840827745305e+02,1.477288589899297970e-04
4.278129224431052648e+02,1.572899937303449914e-04
4.278677539857165470e+02,1.643861154929631015e-04
4.279225787078688654e+02,1.689602389431250874e-04
4.279773966068219693e+02,1.698271032325655069e-04
4.280322076798352668e+02,1.722344709818813483e-04
4.280870119241677116e+02,1.703683348400294344e-04
4.281418093370780298e+02,1.664223634444803761e-04
4.281965999158241516e+02,1.653491517752999479e-04
4.282513836576638369e+02,1.674342244862083730e-04
4.283061605598542769e+02,1.685146028649160894e-04
4.283609306196522652e+02,1.697055448080620019e-04
4.284156938343140268e+02,1.596326118279561834e-04
4.284704502010955025e+02,1.442715320982193962e-04
4.285251997172521783e+02,1.444431693652233290e-04
4.285799423800388581e+02,1.570862607289147156e-04
4.286346781867102891e+02,1.627385753169983322e-04
4.286894071345204793e+02,1.645422758881373657e-04
4.287441292207231527e+02,1.626365672587945629e-04
4.287988444425713510e+02,1.570493153127506885e-04
4.288535527973178887e+02,1.524812985680705144e-04
4.289082542822152391e+02,1.602009241705355542e-04
4.289629488945150797e+02,1.643837418348255983e-04
4.290176366314689744e+02,1.652417141820453701e-04
4.290723174903278618e+02,1.646980337513737536e-04
4.291269914683422826e+02,1.620922816328247197e-04
4.291816585627622658e+02,1.526344388294315763e-04
4.292363187708374994e+02,1.521937714654270611e-04
4.292909720898171599e+02,1.577925275708507444e-04
4.293456185169501396e+02,1.565939185386372239e-04
4.294002580494845347e+02,1.537399247189665061e-04
4.294548906846683849e+02,1.577837517538107487e-04
4.295095164197491044e+02,1.625082156097149878e-04
4.295641352519735392e+02,1.672856518669179563e-04
4.296187471785882508e+02,1.639841135693943070e-04
4.296733521968394598e+02,1.543012703395002961e-04
4.297279503039727615e+02,1.379469388133516404e-04
4.297825414972331259e+02,1.219882266426655708e-04
4.298371257738656368e+02,1.213409545690674271e-04
4.298917031311144683e+02,1.372522013950065267e-04
4.299462735662233399e+02,1.496003370432446905e-04
4.300008370764358574e+02,1.530431523961031475e-04
4.300553936589949444e+02,1.428653096246402935e-04
4.301099433111431267e+02,1.361596658816895046e-04
4.301644860301223048e+02,1.418463366224975329e-04
4.302190218131744359e+02,1.480169781217748190e-04
4.302735506575405680e+02,1.424185449438014866e-04
4.303280725604613508e+02,1.398249343237464176e-04
4.303825875191772070e+02,1.451340497167548252e-04
4.304370955309279907e+02,1.522659930666896513e-04
4.304915965929530444e+02,1.580527487202056233e-04
4.305460907024911990e+02,1.545672962447048053e-04
4.306005778567813422e+02,1.404893272745197570e-04
4.306550580530613388e+02,1.326402689011000398e-04
4.307095312885687122e+02,1.407061282505691724e-04
4.307639975605408722e+02,1.553955924451182581e-04
4.308184568662144898e+02,1.576540371287322366e-04
4.308729092028257810e+02,1.496498374236093147e-04
4.309273545676105641e+02,1.407312778740402702e-04
4.309817929578043731e+02,1.372979260762106544e-04
4.310362243706421168e+02,1.372607218147947541e-04
4.310906488033583059e+02,1.435121194057685750e-04
4.311450662531870535e+02,1.533164044573286523e-04
4.311994767173618470e+02,1.585292700829099750e-04
4.312538801931161174e+02,1.583689042349145236e-04
4.313082766776823291e+02,1.610391149170276091e-04
4.313626661682929466e+02,1.649828187240394515e-04
4.314170486621797522e+02,1.646234685172131434e-04
4.314714241565741872e+02,1.568607721355505242e-04
4.315257926487071245e+02,1.507941489616003179e-04
4.315801541358092095e+02,1.505592122360986294e-04
4.316345086151104056e+02,1.530599534381105664e-04
